user_id,age,gender,location,is_prime_member,prime_membership_years,amazon_household,has_amazon_credit_card,preferred_categories,account_creation_date,prime_benefits_used,average_annual_spend,has_alexa_device,has_kindle,subscribe_and_save
a12c5647-3deb-453d-bb1e-869c5e588886,50,F,South Lydiafort,True,0,True,False,"['Fashion', 'Home & Kitchen', 'Amazon Basics']",2021-11-04,"['Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh', 'Prime Video', 'Prime Gaming', 'Prime Reading']",4891,False,False,False
e0a1e081-98a7-400b-9295-d023cb388b1e,40,F,South Andrea,True,6,True,False,"['Prime Video', 'Fashion', 'Home & Kitchen', 'Books & Kindle']",2022-10-14,"['Prime Reading', 'Prime Music', 'Amazon Fresh']",1229,True,False,False
ea9c4bb5-2b09-4d63-9162-7a9a983713d1,69,M,Lake Josephside,True,10,False,True,"['Prime Video', 'Electronics', 'Fashion']",2022-12-13,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Prime Video', 'Amazon Fresh']",3558,True,True,True
bb3e4532-34d9-47bf-af7b-6c3d2b2217a2,44,F,East Jonathanfurt,False,0,False,False,"['Books & Kindle', 'Amazon Fresh']",2022-11-08,[],4808,True,True,False
33faec11-10df-407d-a145-09019436f4e3,25,F,Hodgechester,True,3,False,False,"['Home & Kitchen', 'Fashion', 'Books & Kindle']",2018-05-24,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music', 'Prime Reading', 'Prime Gaming']",4515,False,False,False
8904c0cf-ff9d-4e40-b35d-abbceb9500e3,68,Other,Smithtown,True,9,False,True,"['Prime Video', 'Amazon Basics']",2019-06-30,"['Free Two-Day Shipping', 'Prime Video', 'Amazon Fresh']",2738,True,False,False
2f91da9e-e48b-4994-b0fb-6bd18fbb7353,34,M,Josephland,False,0,False,False,"['Prime Video', 'Amazon Basics', 'Electronics', 'Books & Kindle']",2022-11-05,[],1351,False,False,True
29b00629-c279-4dcb-be0b-10f308f9a217,30,F,Bethbury,True,10,False,False,"['Amazon Fresh', 'Fashion']",2018-05-23,"['Prime Gaming', 'Prime Video', 'Free Two-Day Shipping']",3695,False,False,False
c9844fdd-7deb-4947-a6b6-a7dc867cc057,64,F,Smithberg,False,0,False,False,"['Electronics', 'Prime Video']",2022-01-14,[],987,True,False,False
b2e19105-6b83-4400-afc7-e31648dc0b1d,40,M,Anneborough,True,5,False,True,"['Home & Kitchen', 'Electronics', 'Books & Kindle', 'Amazon Fresh']",2023-12-20,"['Prime Video', 'Prime Gaming', 'Amazon Fresh', 'Prime Music', 'Prime Reading']",2918,True,False,False
b2c5332a-90e6-4772-bad8-8054d53a8086,21,Other,West Alisha,True,0,True,False,"['Fashion', 'Prime Video', 'Amazon Basics', 'Books & Kindle']",2020-08-17,"['Prime Music', 'Prime Reading', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Video']",1288,True,True,False
6702bf65-83e0-4dc7-b0e7-a74f1cd02728,26,Other,Lancechester,True,10,False,False,"['Home & Kitchen', 'Amazon Basics', 'Electronics']",2022-11-01,"['Prime Video', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Music']",3844,True,False,False
e5c04b57-2a22-4f34-b5a8-280668a8fbfb,28,M,Lake Amanda,True,10,False,False,"['Prime Video', 'Home & Kitchen']",2022-07-04,"['Prime Gaming', 'Prime Reading', 'Prime Video']",1575,False,False,True
297b9972-6267-46a7-81bb-4eccdd719ca6,55,F,East Kathrynview,True,1,True,False,"['Fashion', 'Amazon Fresh', 'Books & Kindle']",2020-10-24,"['Prime Video', 'Free Two-Day Shipping', 'Prime Reading', 'Amazon Fresh', 'Prime Music', 'Prime Gaming']",539,False,False,True
f3837fec-75cb-4851-a0d0-d7037e72460c,54,F,Masonview,True,0,False,True,"['Books & Kindle', 'Fashion', 'Home & Kitchen', 'Electronics']",2022-07-27,"['Prime Music', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Video', 'Prime Gaming']",2614,False,True,False
69f955e7-fa2f-4f64-bbd5-2c4604dd87c6,21,M,South Matthew,False,0,True,False,"['Amazon Fresh', 'Books & Kindle', 'Home & Kitchen']",2018-02-20,[],114,False,False,True
32c929f2-6cd0-45ea-866f-122cd4631342,26,M,East Monica,False,0,False,False,"['Amazon Fresh', 'Prime Video', 'Fashion', 'Amazon Basics']",2022-04-05,[],1836,False,False,False
03d4f07e-cfe5-48d2-a0b4-bf6e16fc9a75,40,F,Douglasborough,True,6,False,True,"['Amazon Fresh', 'Books & Kindle', 'Amazon Basics']",2022-12-17,"['Prime Reading', 'Prime Music', 'Amazon Fresh', 'Prime Video', 'Prime Gaming', 'Free Two-Day Shipping']",3141,True,False,True
8dc4ba96-a5ad-4995-9ae3-b40b49177d4e,48,Other,Martinfurt,True,3,True,False,"['Prime Video', 'Electronics', 'Books & Kindle', 'Home & Kitchen']",2020-10-26,"['Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Prime Video']",4965,True,True,False
11c60734-954c-499e-b7e9-1e45a5c04faf,22,M,New Jason,False,0,False,False,"['Books & Kindle', 'Electronics', 'Home & Kitchen']",2023-03-08,[],2627,False,False,False
45d540b6-6619-49cc-a1c6-9ffd1691dab7,56,Other,Lake Andrea,True,6,False,True,"['Books & Kindle', 'Prime Video', 'Home & Kitchen', 'Electronics']",2019-04-23,"['Free Two-Day Shipping', 'Prime Reading', 'Prime Video', 'Prime Music', 'Prime Gaming', 'Amazon Fresh']",902,False,False,False
6bfd70ba-f5cf-4516-9bb7-ddd2c6dd96ff,64,Other,West Wendyfort,True,4,False,True,"['Fashion', 'Home & Kitchen']",2019-10-21,"['Prime Video', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music', 'Prime Gaming']",3973,False,False,False
f743e22e-0f22-45ed-86cd-4f2a08a1cb52,59,Other,New Edwinmouth,True,4,True,False,"['Amazon Basics', 'Home & Kitchen', 'Fashion', 'Books & Kindle']",2022-09-30,"['Prime Gaming', 'Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping', 'Prime Video']",368,True,False,False
aef82077-c376-4933-a93e-657b0334077a,65,Other,East James,True,4,False,True,"['Electronics', 'Amazon Basics', 'Home & Kitchen']",2018-01-06,"['Prime Music', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading']",2993,False,True,True
0eddac01-6f13-4d8d-951f-ec7ac6900b48,25,Other,West Victorbury,True,2,False,False,"['Home & Kitchen', 'Amazon Basics', 'Prime Video']",2024-06-02,"['Prime Gaming', 'Prime Video', 'Prime Music', 'Amazon Fresh', 'Free Two-Day Shipping']",2280,True,False,True
8e686570-eaf4-4122-96b1-52d0ae20cbce,24,F,Brucetown,True,4,False,False,"['Electronics', 'Amazon Basics', 'Fashion']",2024-01-20,"['Free Two-Day Shipping', 'Prime Video']",4377,False,True,False
b15a0be9-7fb5-4d53-99c1-180aa54ef4b0,39,F,New Samanthaton,False,0,True,False,"['Prime Video', 'Amazon Fresh', 'Electronics']",2019-10-05,[],4339,True,False,False
988aca46-317f-4309-8dc5-07604d32f0aa,54,M,East Jose,False,0,True,True,"['Electronics', 'Books & Kindle']",2023-03-20,[],2804,False,True,False
1eed21bc-0e86-4db9-ba5c-9dd421da3b9d,67,Other,West Margaretville,False,0,True,False,"['Books & Kindle', 'Prime Video', 'Amazon Fresh', 'Electronics']",2024-11-28,[],788,False,False,False
6a8f8e23-579b-4f43-99c2-eaba050b3ce7,20,M,Lake Ryantown,True,10,True,False,"['Home & Kitchen', 'Prime Video', 'Fashion', 'Books & Kindle']",2018-05-16,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Reading', 'Prime Music', 'Prime Video']",325,False,True,True
79e78497-23c5-433e-9b72-3960711320ab,33,F,New Melissabury,False,0,True,False,"['Fashion', 'Prime Video']",2024-07-19,[],4082,False,False,False
7db973c9-348f-4afc-8ea0-a5416966bd7f,66,M,South Davidfort,True,5,False,False,"['Home & Kitchen', 'Fashion', 'Books & Kindle', 'Prime Video']",2021-11-24,"['Prime Reading', 'Prime Music', 'Prime Gaming', 'Prime Video', 'Amazon Fresh', 'Free Two-Day Shipping']",294,False,True,True
7805f400-8b2b-4947-ad9b-f68151d32bb8,47,M,Port Jennaberg,True,10,True,False,"['Prime Video', 'Amazon Basics']",2023-03-09,"['Prime Reading', 'Prime Video', 'Free Two-Day Shipping', 'Prime Music']",889,True,False,False
e615cd68-38b8-4e73-b863-663f14b9dba6,48,M,Lauriemouth,True,10,False,False,"['Prime Video', 'Books & Kindle', 'Amazon Basics']",2021-01-29,"['Prime Gaming', 'Prime Reading', 'Prime Video']",4487,False,False,False
43691de8-8f10-4e97-9f11-5ab9bcf59b27,25,F,East Bryan,False,0,False,False,"['Home & Kitchen', 'Fashion', 'Prime Video']",2020-07-08,[],2062,False,True,False
2fb8b9aa-a0a0-44f4-917e-7ea341caab10,44,F,Ellisonside,True,9,False,False,"['Amazon Basics', 'Books & Kindle', 'Electronics', 'Home & Kitchen']",2023-02-05,"['Prime Reading', 'Amazon Fresh', 'Prime Gaming', 'Free Two-Day Shipping', 'Prime Video']",955,True,False,False
b59859ac-9068-470c-94c5-4fc67efb4619,31,F,Erikaview,True,5,False,False,"['Amazon Fresh', 'Fashion']",2021-02-17,"['Free Two-Day Shipping', 'Prime Reading', 'Prime Gaming']",4590,False,False,False
0721b539-4b71-4658-a568-9d6c1413ff04,30,F,West Roberto,True,1,True,True,"['Electronics', 'Amazon Basics', 'Books & Kindle']",2021-07-05,"['Amazon Fresh', 'Prime Video', 'Prime Music', 'Prime Gaming', 'Free Two-Day Shipping', 'Prime Reading']",1467,True,False,False
dcf752cd-bb74-4c8c-a223-4535da62305d,31,Other,Tannerland,True,8,False,True,"['Amazon Fresh', 'Electronics', 'Home & Kitchen']",2020-03-14,"['Prime Gaming', 'Prime Music', 'Prime Video']",1590,False,True,False
cdf72d2f-f12e-4257-96bf-a6ec362e73c1,38,F,Turnerland,True,6,False,False,"['Electronics', 'Books & Kindle']",2018-09-22,"['Prime Gaming', 'Prime Music', 'Prime Video']",1745,False,True,False
9eadab63-7bd7-48a2-af9a-efce49c5a6ca,25,M,East Matthewville,True,6,True,True,"['Amazon Fresh', 'Electronics', 'Books & Kindle']",2023-06-14,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh', 'Prime Video', 'Prime Gaming']",2528,False,False,False
78d33d52-4781-400a-88ba-2071e4ea73cb,58,M,North Kaitlyn,True,6,True,True,"['Books & Kindle', 'Amazon Fresh', 'Amazon Basics', 'Prime Video']",2019-10-13,"['Prime Reading', 'Amazon Fresh', 'Prime Video', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Music']",2298,False,True,True
4350d4c2-25f2-41c2-a536-4456bd760704,26,M,Lake Johnton,False,0,True,False,"['Prime Video', 'Home & Kitchen', 'Amazon Fresh', 'Fashion']",2021-03-16,[],899,False,True,False
b9c3d1ab-2073-4e20-99a1-84361d1cdf0c,51,Other,Port Charles,True,4,False,False,"['Home & Kitchen', 'Fashion']",2024-10-13,"['Prime Reading', 'Prime Video']",1335,False,False,False
317bfe21-8ca0-41eb-905e-67622ea66ebf,20,Other,Meganborough,True,2,False,False,"['Books & Kindle', 'Home & Kitchen']",2020-05-04,"['Prime Gaming', 'Prime Music']",1112,False,False,True
b2b58cad-cbc4-4de9-8bea-56d6f45d4bed,44,Other,Kellyton,True,2,False,False,"['Fashion', 'Prime Video', 'Amazon Basics']",2019-08-09,"['Prime Gaming', 'Amazon Fresh', 'Prime Music']",2634,False,False,False
4ab91cfd-a032-4d3e-8eae-1d1c18660991,33,F,New Brianhaven,False,0,True,False,"['Prime Video', 'Amazon Fresh', 'Fashion', 'Electronics']",2024-12-05,[],137,False,False,False
14e03340-f8f4-4d87-94a1-2be507633364,40,M,Velasquezport,True,10,False,False,"['Electronics', 'Amazon Basics', 'Books & Kindle', 'Prime Video']",2018-12-27,"['Prime Reading', 'Prime Gaming', 'Prime Music', 'Amazon Fresh', 'Free Two-Day Shipping']",415,True,False,False
5b9ff591-e61a-47ac-ad91-e5c93178f93d,37,F,Lake Lauratown,True,6,True,False,"['Prime Video', 'Amazon Basics', 'Fashion']",2020-04-18,"['Prime Video', 'Free Two-Day Shipping', 'Prime Music', 'Prime Gaming', 'Prime Reading', 'Amazon Fresh']",2496,True,False,False
7e657ffd-b285-4981-b082-3a64eacfaaa4,35,M,Feliciaburgh,True,10,False,True,"['Electronics', 'Prime Video', 'Fashion']",2019-09-07,"['Prime Video', 'Prime Music', 'Prime Gaming']",1191,False,False,False
32bb5150-2877-4374-91fb-26de6bcbe0ce,47,F,Lake Stacey,True,9,False,False,"['Prime Video', 'Home & Kitchen']",2023-01-14,"['Prime Gaming', 'Prime Music']",595,False,True,False
0566eaa8-d72d-4a7f-943e-aa73a845be98,63,F,North Zacharyton,True,3,False,False,"['Electronics', 'Home & Kitchen']",2022-03-25,"['Prime Reading', 'Prime Gaming', 'Prime Video']",3320,False,False,False
933245dc-bf26-45d1-a3be-a48ca5916974,65,F,Murphyport,True,5,False,False,"['Fashion', 'Amazon Basics']",2023-12-10,"['Prime Music', 'Prime Video']",4688,False,False,True
033b7625-1334-4181-a8fc-966c7d4491cb,23,Other,West Anthony,True,2,False,True,"['Prime Video', 'Home & Kitchen', 'Fashion']",2020-11-25,"['Amazon Fresh', 'Prime Music', 'Prime Gaming', 'Prime Reading']",573,False,False,False
cd964242-05d6-4ca0-9c46-0cc09b581666,49,F,Lake Charleneburgh,False,0,False,False,"['Electronics', 'Books & Kindle', 'Amazon Basics']",2018-03-25,[],2204,False,False,False
4421db72-244a-45cc-8f17-56ed59fd0086,30,F,Jennifermouth,True,6,False,True,"['Books & Kindle', 'Home & Kitchen', 'Amazon Basics', 'Fashion']",2024-11-25,"['Prime Reading', 'Prime Gaming']",900,True,True,False
a339e903-6541-4ef3-8e75-29ffcb1e1e25,54,F,Gilestown,False,0,False,False,"['Home & Kitchen', 'Prime Video', 'Fashion', 'Electronics']",2024-03-30,[],1359,False,True,False
87dc9c3f-4ad9-4081-ad3f-6c0bb26c6ac7,62,F,Nathanport,True,8,False,True,"['Books & Kindle', 'Amazon Fresh', 'Electronics']",2023-05-02,"['Free Two-Day Shipping', 'Prime Video', 'Prime Reading', 'Prime Music', 'Amazon Fresh', 'Prime Gaming']",3964,False,False,False
e1bc2174-6cfb-4e8b-bafa-d4b3a0a80d59,42,M,Ryanhaven,False,0,True,False,"['Prime Video', 'Electronics', 'Home & Kitchen', 'Amazon Fresh']",2019-02-08,[],520,False,False,False
b3dd762b-f08b-4c62-91ba-14c6d1d30c99,55,Other,South Mariaborough,False,0,True,False,"['Home & Kitchen', 'Books & Kindle', 'Amazon Fresh']",2023-07-22,[],2298,False,False,False
5363bd49-d08c-4aaf-aea2-8b76cf23fbf5,64,F,Lunamouth,True,4,True,False,"['Home & Kitchen', 'Amazon Basics', 'Prime Video', 'Amazon Fresh']",2022-03-01,"['Prime Reading', 'Prime Video', 'Prime Gaming']",2975,False,True,False
56fc0e2c-d02f-4b1a-95f4-0478f51fd3f1,56,M,Michaeltown,True,0,False,False,"['Amazon Fresh', 'Prime Video', 'Electronics']",2023-07-18,"['Prime Music', 'Prime Gaming', 'Prime Video']",418,False,True,False
0e8e8866-5d5c-4903-9c11-9984e9519010,46,F,Jordantown,True,1,True,False,"['Amazon Basics', 'Fashion']",2018-11-18,"['Prime Music', 'Prime Gaming']",3160,False,False,True
77d9292e-e3af-49af-9de1-3898f67e3c11,57,M,Bobbyborough,True,5,False,False,"['Amazon Basics', 'Home & Kitchen']",2023-07-04,"['Prime Music', 'Prime Reading']",3992,True,False,False
04e064b8-17e6-4ddc-8e92-9c79d2f67bdb,58,Other,Melissaport,False,0,True,False,"['Amazon Basics', 'Electronics', 'Prime Video']",2022-05-02,[],659,False,True,False
bbcfd93c-6e61-40ba-950a-8a7d4a7b1c61,18,Other,Lake Michaelburgh,False,0,True,False,"['Amazon Basics', 'Electronics', 'Amazon Fresh']",2021-04-10,[],2800,True,False,False
74340d1d-26da-4099-9975-f7db50dbeb47,34,F,West Emilytown,False,0,True,False,"['Amazon Basics', 'Electronics', 'Amazon Fresh', 'Fashion']",2022-09-01,[],1971,False,True,False
a7e248ec-df3c-440c-81a8-1774cfe138d5,37,M,South William,True,9,False,False,"['Electronics', 'Prime Video', 'Books & Kindle', 'Amazon Basics']",2020-08-11,"['Prime Video', 'Prime Gaming', 'Amazon Fresh', 'Prime Music']",4896,False,False,True
138ddc10-93f9-4e33-a872-0d63966f0378,54,M,Davishaven,True,0,True,True,"['Books & Kindle', 'Home & Kitchen']",2021-10-02,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Video', 'Prime Music', 'Prime Gaming']",4413,False,False,False
75b78bba-636d-4b05-a5ca-5cb43f884abe,35,M,Port Lydia,True,10,False,False,"['Amazon Basics', 'Fashion', 'Amazon Fresh', 'Home & Kitchen']",2020-12-30,"['Prime Reading', 'Prime Gaming', 'Amazon Fresh']",2747,False,False,False
86bf46bb-6679-4487-a68d-fc5ad1676f1e,67,M,Cruztown,True,1,True,False,"['Fashion', 'Home & Kitchen', 'Amazon Fresh']",2023-05-06,"['Prime Gaming', 'Prime Reading']",2615,True,False,False
d0ff3a89-7282-48e2-aa3a-5043c3167bba,68,Other,East Kristiefurt,True,7,False,False,"['Electronics', 'Books & Kindle', 'Home & Kitchen', 'Amazon Basics']",2022-01-20,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Video']",2259,False,False,False
7058acb4-af2e-4bbe-b8a5-f392f57d2d6c,53,F,Goldenview,False,0,True,False,"['Prime Video', 'Electronics', 'Fashion', 'Amazon Fresh']",2020-06-18,[],247,True,True,False
0dced817-3c99-4de1-ba7d-01b413850378,54,M,East Johnstad,False,0,False,False,"['Amazon Fresh', 'Home & Kitchen']",2024-05-15,[],1324,False,False,False
5fea8095-0a93-4a4f-87fd-52480fc18e34,24,Other,New Vincent,True,4,False,False,"['Amazon Basics', 'Books & Kindle', 'Fashion', 'Amazon Fresh']",2021-07-21,"['Prime Music', 'Prime Reading']",2582,False,False,False
ef8899b0-2345-46ac-9c7f-3a023516e437,45,Other,Richardton,False,0,True,False,"['Amazon Fresh', 'Electronics']",2024-01-08,[],1227,False,False,True
b79b9e33-9c7a-4a75-93b5-787395f70181,39,Other,North Jose,True,8,True,False,"['Electronics', 'Fashion']",2019-10-14,"['Free Two-Day Shipping', 'Prime Gaming']",4937,True,False,False
23665e68-8f37-4dd0-a56e-26c065328bbf,52,M,Jennifermouth,True,4,True,False,"['Electronics', 'Prime Video']",2023-11-25,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music', 'Prime Video']",3374,True,False,False
76b2518a-2dcd-408b-b88f-6eef6adc1af3,38,F,South Kellyside,True,6,True,False,"['Amazon Basics', 'Home & Kitchen', 'Prime Video']",2020-03-20,"['Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh', 'Prime Reading', 'Prime Video', 'Prime Gaming']",2126,False,False,False
da0041ec-9e5b-4b75-a5f2-937c90c82620,49,F,Wilkinsonfurt,True,4,False,False,"['Home & Kitchen', 'Amazon Fresh', 'Fashion']",2021-09-15,"['Prime Gaming', 'Free Two-Day Shipping', 'Prime Video', 'Prime Reading']",3639,False,True,False
aec0eeb0-a0d8-415b-a244-877c6f4dc14d,32,M,Staffordborough,True,2,True,False,"['Prime Video', 'Electronics', 'Books & Kindle']",2022-12-04,"['Amazon Fresh', 'Prime Video', 'Prime Reading']",258,False,False,True
ebd5aceb-0ada-4f4c-b780-976a2eb40a2e,67,M,East Damon,False,0,False,True,"['Electronics', 'Amazon Fresh', 'Home & Kitchen', 'Prime Video']",2021-03-24,[],4616,False,True,False
a343a86f-4cb9-4e31-92ee-e3c02e53d2e3,69,F,South Wanda,True,6,True,False,"['Amazon Fresh', 'Prime Video']",2021-06-22,"['Prime Music', 'Prime Gaming']",3472,False,False,False
ea33ca0c-aeab-4197-98b1-82618db37660,28,Other,Travisview,True,9,False,False,"['Amazon Basics', 'Prime Video', 'Electronics']",2018-02-08,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Video', 'Amazon Fresh', 'Prime Music']",2605,False,False,True
8bed1128-36ca-430b-a0f6-1110de7f28fd,26,M,Nicholaschester,False,0,False,False,"['Prime Video', 'Books & Kindle', 'Electronics']",2020-10-17,[],2014,True,False,False
5d9c0c26-ca48-4ffc-9ee1-d0cb5963830d,43,F,Lake Brandyport,True,1,False,False,"['Electronics', 'Home & Kitchen', 'Fashion', 'Prime Video']",2018-12-24,"['Free Two-Day Shipping', 'Amazon Fresh', 'Prime Video', 'Prime Gaming', 'Prime Reading', 'Prime Music']",807,False,False,False
2e14f19c-4b37-4183-8575-9e7637cf0cfb,38,Other,Port Alexander,True,1,False,False,"['Books & Kindle', 'Home & Kitchen', 'Amazon Basics', 'Prime Video']",2018-06-11,"['Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping', 'Prime Reading']",3448,True,False,False
9b174505-2473-4190-adfe-39e6fe74a106,67,M,West Thomasville,True,4,False,False,"['Prime Video', 'Electronics', 'Fashion', 'Home & Kitchen']",2024-06-01,"['Prime Video', 'Prime Gaming']",901,False,False,False
7ecc8a38-2025-4136-8d75-a69da8203fa0,19,Other,North Ashlee,True,9,False,True,"['Books & Kindle', 'Fashion', 'Amazon Basics', 'Electronics']",2024-01-26,"['Free Two-Day Shipping', 'Prime Video', 'Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Prime Reading']",2220,False,False,False
2861f384-dda0-47c5-97d9-2d33965668e5,48,F,New Leahbury,True,4,False,False,"['Fashion', 'Electronics', 'Amazon Fresh', 'Amazon Basics']",2018-03-10,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Video', 'Prime Gaming']",2398,False,False,False
e9481b79-c454-450b-b764-30d5cbf1ad8e,67,F,Taylorbury,True,7,False,True,"['Home & Kitchen', 'Fashion', 'Electronics']",2019-04-04,"['Prime Video', 'Prime Reading', 'Amazon Fresh']",2317,False,False,True
e07dedbf-71f4-4347-9bca-695a38fc9afb,54,M,Maryton,True,4,False,False,"['Fashion', 'Amazon Basics']",2018-03-22,"['Prime Gaming', 'Free Two-Day Shipping']",2503,False,False,False
d5176006-1ce9-407e-aba6-e02698d3709b,50,M,Rowlandmouth,True,5,False,False,"['Books & Kindle', 'Amazon Fresh', 'Amazon Basics', 'Home & Kitchen']",2018-05-06,"['Free Two-Day Shipping', 'Amazon Fresh', 'Prime Music', 'Prime Reading']",558,True,False,False
a99783df-dae2-4610-ba41-036f2aaeed4c,30,F,Erikaville,False,0,True,False,"['Electronics', 'Amazon Basics', 'Fashion']",2024-11-25,[],255,False,False,False
1f38cf02-2eb6-41da-9e2e-7620fe86c748,44,F,South Crystalland,True,3,False,True,"['Home & Kitchen', 'Amazon Basics']",2023-05-10,"['Prime Video', 'Prime Gaming']",2648,True,False,False
27657047-f327-4a14-a352-db40cfeae35c,42,M,Lawsonstad,True,3,True,False,"['Amazon Basics', 'Books & Kindle']",2022-02-22,"['Prime Video', 'Prime Reading', 'Prime Music']",3408,True,False,False
e705c7a0-b366-40fd-bbeb-fca68423524b,23,F,Henryburgh,True,10,True,False,"['Amazon Basics', 'Home & Kitchen', 'Books & Kindle']",2018-11-08,"['Prime Music', 'Prime Video', 'Prime Gaming', 'Amazon Fresh']",4637,True,False,False
87c6ddde-9508-4bf5-a342-b8e6b19cb56e,21,M,East Julie,True,10,True,True,"['Books & Kindle', 'Amazon Basics']",2021-02-27,"['Prime Gaming', 'Prime Reading', 'Free Two-Day Shipping']",2723,False,False,False
26607f75-f56a-4035-8409-0b8d2b6c51ad,47,Other,New Amandafort,False,0,True,False,"['Amazon Fresh', 'Prime Video']",2018-08-28,[],1970,False,False,False
0ed64c8e-6b06-4ae1-b17c-4f6bfcb2b0d6,70,Other,East Kelly,False,0,False,False,"['Fashion', 'Books & Kindle', 'Prime Video', 'Amazon Fresh']",2023-09-21,[],4697,True,False,False
d1a7f750-c783-4e16-afb5-f28c8a1d4ba4,53,Other,South Joy,False,0,False,False,"['Books & Kindle', 'Fashion']",2024-06-07,[],755,False,False,False
9de358b2-ef27-4d78-9fb7-77a9a0542ab7,45,F,Brandymouth,True,5,False,False,"['Prime Video', 'Electronics']",2023-10-30,"['Prime Music', 'Prime Video']",3924,True,False,False
510e4a93-af24-43dc-b87b-b669488db95c,36,F,East Nathanielstad,True,9,False,False,"['Electronics', 'Prime Video']",2020-05-07,"['Free Two-Day Shipping', 'Amazon Fresh', 'Prime Video', 'Prime Music']",2366,False,True,True
5f983b8f-7b7a-40e2-8bbb-bd787950f28d,36,Other,Port Clayton,True,7,True,False,"['Fashion', 'Amazon Fresh', 'Books & Kindle', 'Home & Kitchen']",2023-05-28,"['Amazon Fresh', 'Prime Video']",3770,False,False,False
873b25c5-bf70-42b0-988a-67d614b4ba85,46,Other,New Lori,True,0,False,False,"['Books & Kindle', 'Amazon Basics', 'Amazon Fresh']",2023-11-12,"['Prime Gaming', 'Prime Reading', 'Prime Music']",1283,False,False,False
6ac945b5-98a7-491d-86f8-a94d2dc5a59b,19,Other,East Kenneth,False,0,True,False,"['Books & Kindle', 'Amazon Basics', 'Fashion']",2023-07-11,[],3478,False,False,False
6a5f89d1-6eca-4588-bbbc-b540afe0e1db,57,Other,Brownstad,False,0,False,False,"['Fashion', 'Prime Video', 'Home & Kitchen']",2018-10-03,[],1074,False,True,False
ae2a6e9f-ae91-4897-a8b5-eb09ed1c41ac,46,M,Tranfort,True,5,False,False,"['Prime Video', 'Electronics', 'Amazon Basics', 'Home & Kitchen']",2022-10-22,"['Prime Music', 'Prime Video', 'Prime Reading', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Gaming']",2373,False,True,True
a674961c-4ff1-4be0-81ee-4e7a64af6995,27,M,Medinaberg,False,0,False,True,"['Amazon Fresh', 'Amazon Basics', 'Home & Kitchen', 'Fashion']",2021-01-25,[],2672,False,False,True
eaea0256-9c97-4881-8b09-f3fe6b0f972f,70,M,New Anthonyport,True,5,True,False,"['Amazon Basics', 'Books & Kindle', 'Prime Video', 'Amazon Fresh']",2018-09-05,"['Free Two-Day Shipping', 'Prime Reading', 'Prime Video', 'Amazon Fresh', 'Prime Music', 'Prime Gaming']",1121,False,False,True
56d4d43f-d125-4a2a-8c8c-1fd5b296263c,40,F,Racheltown,False,0,False,True,"['Amazon Basics', 'Books & Kindle', 'Amazon Fresh']",2024-12-10,[],2393,False,True,False
2d658a20-9db5-4d39-b7b2-9b4a48181bf0,23,F,East Lynnville,True,6,False,False,"['Amazon Fresh', 'Fashion', 'Prime Video', 'Electronics']",2024-05-16,"['Prime Reading', 'Prime Music', 'Amazon Fresh', 'Prime Video']",1028,False,False,False
761df576-0778-4f81-bb9e-7d03010390c9,66,F,Boltonmouth,True,4,True,True,"['Home & Kitchen', 'Books & Kindle']",2019-04-30,"['Prime Music', 'Prime Reading', 'Prime Gaming', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Video']",1353,False,False,False
badd6f4d-5253-42c6-af3a-49c2ff074564,58,M,Lake Ashley,True,2,False,False,"['Amazon Fresh', 'Prime Video']",2022-09-03,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Gaming']",2945,False,False,False
6ab4013e-7ec9-42b0-affb-471da58825e3,33,Other,Crosbyshire,True,5,False,False,"['Books & Kindle', 'Prime Video', 'Amazon Basics', 'Electronics']",2024-11-19,"['Prime Gaming', 'Prime Video', 'Prime Reading', 'Prime Music']",4295,False,False,False
